name,categ_id,type,detailed_type
VA40-68HXX - Dunnage,30,product,product
VA40-68HXX - Tray,30,product,product
VA40-68HXX - ensamble 1,30,product,product
Vista portavasos - Celda,14,product,product
Vista portavasos - Celda A,20,product,product
Vista portavasos - Celda B,20,product,product
Rack Universal base  - YF Ramos,30,product,product
WS - Cell,14,product,product
WS - Cell A,20,product,product
WS - Cell B,20,product,product
WS - Cell C,20,product,product
WS FC 2ND ROW BASE CARRIER 1/2 HSC,39,product,product
WS IP KIN Bezel 1/2 HSC,39,product,product
Window plate 780B HUD - Tapa A,30,product,product
Window plate 780B HUD - Tapa B,30,product,product
nueva caja de cartón,14,product,product
Rack MC rear - YF,28,product,product
Y0093080 REJILLA U502 110 CAVIDADES     ,14,product,product
Y0093066 CELDA 964,14,product,product
Y0093061/ G906410 EXPEDABLE REJILLA PARA 841,14,product,product
Y0093060 MAP POCKET FRONT REJILLA,14,product,product
V43X DIVISOR,14,product,product
U725 Floor console - Caja HSC,14,product,product
WS Driver - Viniles,28,product,product
WS Central - Viniles,28,product,product
U725 DP - LID,14,product,product
U725 DP - HSC + Micro FRT,23,consu,consu
U725 DP - FRT,14,product,product
TRIM SERVICIO,14,product,product
TAPA DE CARTON (09DS MAGNA),14,product,product
TARIMA CONSOLA,15,product,product
TAPA WOM REAR SERVICIO,14,product,product
TAPA WOM FRONT,14,product,product
TAPA ROCKER 49x,14,product,product
TAPA PARKER (KIT TARIMA PARKER),14,product,product
TAPA PARA V43X,14,product,product
TAPA LH/RH BIN 40X,14,product,product
TAPA IP TRANSFERVARROCK YANFENG,14,product,product
TAPA HSC WOM FRONT SERVICIO,14,product,product
TAPA DJ SERVICIO (TODOS #),14,product,product
TAPA DJ BRACKET SERV,14,product,product
TAPA DE CHAROLA NEXTRACKER,14,product,product
TAPA BODY SIDE FRONT SERVICIO 20X,14,product,product
SHIFTER TRIM PLATE SERVICIO,14,product,product
SEPARADOR HOUSING DS,14,product,product
SEPARADOR DE CARTON (09DS MAGNA),14,product,product
SEPARADOR CHICO 4007,14,product,product
SEPARADOR BODY SIDE FRONT SERVICIO 20X,14,product,product
Rack RR Top Shoulder RH - YF,28,product,product
Rack RR Top Shoulder LH - YF,28,product,product
Rack FR Top Shoulder RH - YF,28,product,product
Rack FR Top Shoulder LH - YF,28,product,product
RIGIDO CARTON CORRUGADO SENCILLO DE (1.5,14,product,product
RIEL DC-CAJA 5,14,product,product
REJILLA PARA V43X - CELDA B,20,product,product
REJILLA PARA V43X - CELDA A,20,product,product
REJILLA PARA V43X,14,product,product
REJILLA 12 CAV PARA REAR END CAP,14,product,product
REJILLA 10 CAV PARA REAR COMPARTMENT,14,product,product
REAR WHEEL LIP LH/RH,23,consu,consu
REAR END CAP SERVICIO,14,product,product
Pull handle carrier - dunnage,28,product,product
POLIBURBUJA GRANDE 784,20,product,product
POLIBURBUJA CHICA 784,20,product,product
PLASTIC BAG HONDA EXPORT ,14,product,product
PANEL LOAD FLOOR SERVICIO,14,product,product
PANEL CC91,14,product,product
PAD DJ SERVICIO (TODOS #),14,product,product
P375 PLASTIC DUNNAGE,28,product,product
PAD 3893VK SMALL,14,product,product
MOLDING ASM-RR S/D LEW LH/RH,23,consu,consu
MOLDING ASM-FRT S/D LEW LH/RH,23,consu,consu
KIT: BP#=48CP1036: SHT=1: DETAIL=1: DATE,14,product,product
KIT: BP#=48CP1035: SHT=1: DETAIL=1: DATE,14,product,product
KIT: BP#=48CP1034: SHT=1: DETAIL=1: DATE,14,product,product
KIT: BP#=48CP1033: SHT=1: DETAIL=1: DATE,14,product,product
KIT: BP DRAWING/48CP2100 CAJA Y CELDA,14,product,product
KIT-EMPAQUE-ROLV,23,consu,consu
KIT EMPAQUE FAN SYSTEM VALEO,23,consu,consu
KIT DE EMPAQUE MAZDA OIL PUMP,23,consu,consu
CARTON: BP#=48CP621: SHT=1: DETAIL=1: DA,14,product,product
BOX 3898VM ,14,product,product
"CORNER BOARD 36""",14,product,product
"CORNER BOARD 26"" ",14,product,product
INSERT HONDA EXPORT ,14,product,product
INSERT 694087 FCA DJ ,14,product,product
INSERT 550913 NISSAN ,14,product,product
Grab handle Internal WIP RR RH WRAPED,28,product,product
Grab handle Internal WIP RR RH SUB ASSY,28,product,product
Grab handle Internal WIP RR LH WRAPED,28,product,product
Grab handle Internal WIP RR LH SUB ASSY,28,product,product
Grab handle Internal WIP FR RH WRAPED,28,product,product
Grab handle Internal WIP FR RH SUB ASSY,28,product,product
Grab handle Internal WIP FR LH WRAPED,28,product,product
Grab handle Internal WIP FR LH SUB ASSY,28,product,product
"G906510- KIT BANCO 964 (CAJA, TAPA, REJILLA)",23,consu,consu
G906510 EXPENDABLE TAPA PARA 841,14,product,product
G906510 EXPENDABLE PUERTAS,14,product,product
G906510 EXPENDABLE PUERTAS,14,product,product
G906510 EXPENDABLE MAP POCKET FRONT CAJA,14,product,product
G906510 EXPENDABLE ESQUINERO K2XL,14,product,product
G906510 EXPENDABLE DIVISOR W166,14,product,product
G906510 EXPENDABLE CAJA PARA 841,14,product,product
G906510 EXPENDABLE BANCO 989,14,product,product
G906510 EXPENDABLE -TAPA CAMRY OHC,14,product,product
G906510 EXPENDABLE -CAJA CAMRY OHC,14,product,product
G906510 EXPENDABLE -BANCO OUTER LENS 760,23,consu,consu
G906510 EXPENDABLE - REJILLA SASM,14,product,product
FRONT WHEEL LIP LH/RH,23,consu,consu
FORD Low roof - HSC,14,product,product
FORD Lamp subassembly - RSC,14,product,product
FORD High roof - RSC,14,product,product
FORD High roof - Celdas,14,product,product
EXTENSION PANEL SERVICIO,14,product,product
ESQUINEROS DUCTO,14,product,product
ESQUINEROS DE CARTON (09DS MAGNA),14,product,product
ESQUINERO JC49,14,product,product
ESQUINERO HSC HOUSING DS09 LH/RH,14,product,product
ESQUINERO DJ SERVICIO (TODOS LOS #),14,product,product
ESQUINERO CC91,14,product,product
EMPAQUE OIL PUMP-TAPA,14,product,product
EMPAQUE OIL PUMP-CELDA,14,product,product
EMPAQUE OIL PUMP-CAJA,14,product,product
EMPAQUE CARTON APLIQUE CHRISLER,14,product,product
Dunnage Inner case 780B,38,product,product
DUNNAGE BOLSTER CON TAPAS,28,product,product
Dunnage 780B & U554,18,service,service
Dunnage 780B & U554,18,service,service
DUNNAGE WINDOW PLATE COLOR BLANCO,28,product,product
DUNNAGE FENDER Z CON TAPAS,28,product,product
DUNNAGE CONSOLA CON TAPAS ,28,product,product
CNS001,23,consu,consu
DIVISOR DJ BRACKET,14,product,product
CVR Switch CTR base - Dunnage,28,product,product
CUELLO ROCKER 49x,14,product,product
CUELLO INTERIOR CC91,14,product,product
CUELLO EXTERIOR CC91,14,product,product
CUARTO DE CAJA #2 PARA WOM FRONT FG,20,product,product
CUARTO DE CAJA #1 PARA WOM FRONT FG,20,product,product
CNS001BLOQ,14,product,product
CNS001-CARSC,14,product,product
CHAROLA 784,20,product,product
CELDILLA REDISEÑADA TESLAS HEAD LAMP C,14,product,product
CELDILLA DE CARTON PROGRAMA DS CELDA 72D,14,product,product
CELDADO WOM REAR SERVICIO,14,product,product
CELDADO WOM REAR FG,14,product,product
CELDADO WOM FRONT FG,14,product,product
CELDADO PANEL LOAD FLOOR 24X,14,product,product
CELDADO HSC WOM FRONT SERVICIO,14,product,product
CELDADO BSM OUTER REAR 12X,14,product,product
CELDADO BSM OUTER FRONT 10X,14,product,product
CELDA E (TACÓN)WOM REAR FG,20,product,product
CELDA E (TACÓN) WOM FRONT FG,20,product,product
CELDA D WOM REAR FG,20,product,product
CELDA D WOM FRONT FG,20,product,product
CELDA D BSM OUTER REAR 12X,20,product,product
CELDA C520 MCA,14,product,product
CELDA C WOM REAR FG,20,product,product
CELDA C WOM FRONT FG,20,product,product
CELDA C BSM OUTER REAR 12X,20,product,product
CELDA B WOM REAR FG,20,product,product
CELDA B WOM FRONT FG,20,product,product
CELDA B BSM OUTER REAR 12X,20,product,product
CELDA B BSM OUTER FRONT 10X,20,product,product
CELDA B 785,20,product,product
CELDA A WOM REAR FG,20,product,product
CELDA A WOM FRONT FG,20,product,product
CELDA A PANEL LOAD FLOOR 24X,20,product,product
CELDA A BSM OUTER REAR 12X,20,product,product
CELDA A BSM OUTER FRONT 10X,20,product,product
CELDA A 785,20,product,product
CELDA A 3x3 DJ SERVICIO AIR BOX,20,product,product
CELDA 785 VARROC,14,product,product
CD FORD 5 CELL,14,product,product
CARTON:BP#=48CP993:SHT=1:DETAIL=1:DA,14,product,product
CARTON:BP#=48CP787:SHT=1:DETAIL=1:DA,14,product,product
CARTON:BP#=48CP736:SHT=1:DETAIL=1:DA,14,product,product
CARTON:BP#=48CP734:SHT=1:DETAIL=1:DA,14,product,product
CARTON: BP#=48CP992: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP953: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP951: SHT= 1: DETAIL=1: D,14,product,product
CARTON: BP#=48CP804: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP795: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP793: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP789: SHT=1:DETAIL=1:DA,14,product,product
CARTON: BP#=48CP785: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP740: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP738: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP728: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP707: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP695: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP403: SHT=1: DETAIL=1: DA,14,product,product
CARTON: BP#=48CP1039: SHT=1: DETAIL=1:DA,14,product,product
CARTON: BP#=48CP1022: SHT=1: DETAIL=1: D,14,product,product
CARTON: BP#=48CP420: SHT=1: DETAIL=1: DA,23,product,product
CAR818437 ARMREST TRIM PLATE ,23,consu,consu
CAR818435 EXTENSION PANEL SHIFTER TRIM PLATE UPPER,14,product,product
CAR818051,23,consu,consu
CAJAS NISSAN CARTON,14,product,product
CAJA TIPO CONTENEDOR 45 X48,14,product,product
CAJA PU BAS 45 CAV,14,product,product
CAJA PARA V43X,14,product,product
CAJA PARA PU BAS 30 CAVIDADES,14,product,product
CAJA PARA PU BAS 20 CAVIDADES,14,product,product
CAJA PARA IP TRANSFER VARROCK YANFENG,14,product,product
CAJA JC49,14,product,product
CAJA HSC WOM FRONT SERVICIO,14,product,product
CAJA HSC PANEL LOAD FLOOR 24X,14,product,product
CAJA HSC DJ SERVICIO CON VENTANA (TODOS LOS #),14,product,product
CAJA HSC CARGO BOX (DIVIDER),14,product,product
CAJA BSM OUTER REAR 12X,14,product,product
CAJA HSC BODY SIDE FRONT SERVICIO 20X,14,product,product
CAJA HSC 15*12*9-TAPA,14,product,product
CAJA HSC 15*12*9-CELDA,14,product,product
CAJA HSC 15*12*9-CAJA,14,product,product
CAJA HSC 15*12*9 FG ECF CON REJILLA,23,consu,consu
CAJA FOL CONSOLE SERVICE PARTS INDIVIDUAL,14,product,product
CAJA FAN SYSTEM VALEO VW,14,product,product
"CAJA DE CARTÓN DJ 45X48X42"" ALTERNO (UNITARIO)",20,product,product
"CAJA DE CARTÓN DJ 45X48X34"" ALTERNO (UNITARIO)",20,product,product
CAJA DE CARTON 3 Y 4,14,product,product
CAJA DE CARTON (09DS MAGNA),14,product,product
CAJA CORRUGADO SENC 13X10X7 LF36/ LF32,14,product,product
CAJA CONSOLA ABC,14,product,product
CAJA C520 MCA,14,product,product
CAJA BSM OUTER FRONT 10X,14,product,product
CAJA APPLIQUE C1UC,14,product,product
CAJA 785 VARROC,14,product,product
CAJA 773 VARROC,14,product,product
CAJA 24X PANEL LOAD,14,product,product
Beltline internal WIP rack RR RH,28,product,product
BSM FRT,14,product,product
BOX 551391-LH - REFUERZO,24,product,product
BOX 551391-LH - PAD,24,product,product
BOX 551391-LH - INSERTO 2,24,product,product
BOX 551391-LH - INSERTO 1,24,product,product
BOX 551391-LH - CHAROLA,24,product,product
BOX 754549 MOPAR ,14,product,product
BOX 551391-LH ,14,product,product
BOX 551152-RH - REFUERZO,24,product,product
BOX 551152-RH - PAD,24,product,product
BOX 551152-RH - INSERTO 2,24,product,product
BOX 551152-RH - INSERTO 1,24,product,product
BOX 551152-RH - CHAROLA,24,product,product
BOX 3903VD,14,product,product
BOX 2067WO,14,product,product
BOX 051660 SUNRISE MEDICAL - REJILLA,14,product,product
BOX 051660 SUNRISE MEDICAL - PAD,14,product,product
BOX 051660 SUNRISE MEDICAL - CELDA,14,product,product
BOX 551152-RH ,14,product,product
BLOQUEO TRASERO CONSOLE SERVICE PARTS INDIVIDUAL,14,product,product
BLOQUEO INFERIOR CONSOLE SERVICE PARTS INDIVIDUAL,14,product,product
BLOQUEO FRONTAL CONSOLE SERVICE PARTS INDIVIDUAL,14,product,product
"BLOQUEADOR DE CARTÓN 43.5x15x5"" DJ AIRBOX (UNITARIO)",20,product,product
BARROTE ARMADO 745,20,product,product
B PILLAR UPPER,23,consu,consu
AR FR Internal WIP RACK LH,28,product,product
1578213-CELDA A,20,product,product
/CAJA IND.CORRUGADO S 10X06X04 IN TOY VP,14,product,product
PAD DJ SERVICIO (TODOS #),20,product,product
CELDA A BODY SIDE FRONT SERVICIO 20X,14,product,product
CAJA WOM FRONT FG,14,product,product
CAJA HSC WOM REAR SERVICIO,14,product,product
DUNNAGE 12X,28,product,product
CAJAALPHATRIM,14,product,product
CAJA WOM REAR FG,14,product,product
1578213-CELDA B,20,product,product
CAJA PARA FACHADA SIX 1 Y 2,14,product,product
CAJA NUMERO 5,23,consu,consu
Backframe 60% - cell alterno desechable,14,product,product
CELDA C 309,20,product,product
AR RR Internal WIP RACK LH,28,product,product
AR FR Internal WIP RACK RH,28,product,product
Beltline internal WIP rack FR LH,28,product,product
Beltline internal WIP rack FR RH,28,product,product
AR RR Internal WIP RACK RH,28,product,product
CAJA PTR 32X10X07,14,product,product
Beltline internal WIP rack RR LH,28,product,product
TAPA CARTON,14,product,product
539693 CAJA BACKUP CC91,23,consu,consu
CARTON: BP#=48CP456: SHT=1: DETAIL=1: DA,23,product,product
VENTANA 745,15,product,product
Dunnage window plate 780B & U554,30,product,product
BOX 124047 GM,14,product,product
BOX 237811,14,product,product
BOX 0371813,14,product,product
BOX 12*15*07 ALTERNATE FCA,23,product,product
BOX  2064WY,14,product,product
BOX HONDA EXPORT ,23,product,product
INSERT 754788 MOPAR ,14,product,product
BOX 3904VZ,14,product,product
KIT:BP#=48CP1013:SHT=1DETAIL=1:DATE,23,product,product
BOX 051660 SUNRISE MEDICAL,23,product,product
BOX 3906VP,14,product,product
TESLA BOX TMC 070,32,product,product
KIT EMPAQUE D544,23,product,product
KIT: BP DRAWING/48CP2101,23,product,product
U725 Floor console,23,product,product
KIT 27 CAV DRAWING/48CP2056,23,product,product
Kit Array - alterno,23,product,product
BOX 3901VN,14,product,product
PLANTA B 32,15,product,product
BOX 358268,15,product,product
CAJA PUERTAS,15,product,product
CAJA VARROC 700,15,product,product
TAPA FAN SYSTEM  / T. CC91,15,product,product
CAJA TRASERO,15,product,product
CELDA PUERTAS,15,product,product
CAJA CAMRY,15,product,product
TUBO ACERO C 40,15,product,product
COROPLAST 5MM 122 X 244 NEGRO,15,product,product
DJ694087,15,product,product
CHAROLA AUDIQ5,15,product,product
CAJA 770,15,product,product
TAPA GENERAL NEXTRACKER,15,product,product
BOX 357790,15,product,product
CELDA A VENTILLAS,15,product,product
CHAROLA VW CHATTANOOGA,15,product,product
TAPA NEXTRACKER /SHOCK T,15,product,product
Caja backup Chrysler,14,product,product
Tapa backup Chrysler,14,product,product
Kit backup Chrysler,18,service,service
B - WINDOW PLATE CX430,20,product,product
ANCHO DE MAQUINA 42 ECT,15,product,product
CELDA NEXTRACKER ALTERNO,15,product,product
CHAROLA NEXTRACKER ALTERNO,15,product,product
RODAPIE LARGO - BACKFRAME 60%,27,product,product
ESQUINERO KRAFT CC91,15,product,product
CC91 ANCHO DE MAQUINA (copia),15,product,product
"CAJA INDUSTRIAL 34"" (copia)",15,product,product
ANCHO DE MAQUINA 44 ECT (copia),15,product,product
"ARANDELA PLANA DE 6.4MM 1/4"" ZINC",25,product,product
ANCHO DE MAQUINA 44 ECT,15,product,product
ESQUINERO BACKFRAME,15,product,product
"PIJA PUNTA DE BROCA 8 X 1/2"" ZINC (copia)",25,consu,consu
"TOTE 15"" X 12"" X 9"" FONDO LISO",27,product,product
ANCHO DE MAQUINA 44 ECT,15,product,product
ANCHO DE MAQUINA 55 ECT,15,product,product
"TOTE 24"" X 15"" X 07"" FONDO LISO",33,product,product
ANCHO DE MAQUINA MICROCORRUGADO ECT 32 (copia),15,product,product
CORTILONA ANTIDUST 13 AZUL (copia),27,product,product
XLPE 2# SUDAFRICA BMW G01 (copia),27,product,product
CRAYON PARA ACERO,25,consu,consu
CAJA ARMREST YF,15,product,product
ANCHO DE MAQUINA 61 ECT (copia),15,product,product
XLINK BACKFRAME 60% - PARTICION 2,27,product,product
XLINK BACKFRAME 60% - PARTICION 2 (copia),27,product,product
INSERTO  SUDAFRICA HELLA,32,product,product
CELDA  SUDAFRICA HELLA,32,product,product
ETIQUETA PULL HANDLE (copia),25,consu,consu
"BROQUERO 5/8"" C/LLAVE",25,consu,consu
BASE NW SOFTEK DUBETINA,27,product,product
POLIFOAM DE 1/4 DE 2 X 55MTS C/CORTE A 35CMS (copia),15,product,product
REMACHE DE 4.8 X 20,25,consu,consu
"PTR DE 1 1/4"" CALIBRE 12",27,product,product
CC91 ANCHO DE MAQUINA (copia),15,product,product
ETIQUETA ESTIRENO 76.2MM X 165.1MM CAL.20 (copia),27,product,product
Tapa backframe,15,product,product
COROPLAST 4MM 122X244 VERDE BOTELLA (copia),27,product,product
"PIJA AUTOTALADRANTE 1/4"" * 3/4""",25,consu,consu
HANDHOLE TERMOFORMADO EN HDPE NEGRO,27,product,product
CHAROLA AUDIQ5 NM (copia),15,product,product
CARPA ELEGANTE  BCA (copia),27,product,product
ANCHO DE MAQUINA 32ECT (copia),15,product,product
ANCHO DE MAQUINA 32ECT (copia),15,product,product
lamina lisa Cal.18  de 4*10 ( 1.2MM *1.22*3.05MTS,27,product,product
"Tubo ced 40 de 1/2"" (13 mm) (2.77 mm esp) a 6mts",27,product,product
"Solera de 1/8""*2"" (3.2*51mm) * 6.10mts",27,product,product
CAJA ARMREST YF (copia),15,product,product
COROPLAST 10MM  1.22MTS X 2.44MTS NEGRO,27,product,product
LINER 33PTS 985MM X 938MM																			LINER 33PTS 985MM X 938MM,15,product,product
LINER 33PTS 985MM X 938MM (copia),15,product,product
LINER 33PTS 490MM X 665MM (copia),15,product,product
LINER 33PTS 800MM X 1083MM (copia),15,product,product
ANCHO CK ECT 32 A 2180MM L 2500MM (copia),15,product,product
CELDA  SUDAFRICA HELLA 1 (copia),15,product,product
BURBUJA CHICA (copy),18,service,service
TAPA TERMOFORMADA EN PET CON CORTE PERIMETRAL 570 x 604 MM,27,product,product
TAPA TERMOFORMADA EN PET CON CORTE PERIMETRAL 570 x 604 MM (copia),27,product,product
COROPLAST NEGRO 4MM 690MM X 940MM,27,product,product
SOPORTE XLPE Soporte 1- 92 mm x 65mm x 25mm,27,product,product
SOPORTE XLPE Soporte 1- 92 mm x 65mm x 25mm (copia),27,product,product
SOPORTE XLPE soporte 3- 195mmx 60mm x 16mm (copia),27,product,product
SOPORTE XLPE soporte 4- 323mm x 65mm x 51mm (copia),27,product,product
SOPORTE XLPE soporte 5 -  80mm x 110mm x 6.4mm (copia),27,product,product
SOPORTE XLPE DEN/2  soporte 5 -  80mm x 110mm x 6.4mm (copia) (copia),27,product,product
"PIJA PUNTA DE BROCA 8 X 1/2"" ZINC (copia)",25,consu,consu
FOAM 170mm x 280mm densidad 1.2,27,product,product
FOAM 170mm x 280mm densidad 1.2 (copia),27,product,product
Pieza 1 40x92x40mm con adhesivo,27,product,product
Pieza 1 40x92x40mm con adhesivo (copia),27,product,product
